Normal,4371.532369
Outlier,3093.26607
Outlier,3067.504591
Outlier,3039.266561
Outlier,3037.797636
Normal,2957.711675
Outlier,2955.181974
Normal,2430.864214
Normal,2405.600876
Outlier,1979.642724
Outlier,1978.508259
Normal,1840.852393
Normal,1785.262684
Normal,1416.624665
Normal,1387.285785
Normal,1386.401964
Normal,1365.25126
Normal,1339.449236
Normal,1337.06918
Normal,1335.724926
Normal,1331.031924
Normal,1330.296038
Normal,1330.278765
Normal,1324.947615
Normal,1324.745349
Normal,1181.832851
Normal,1108.556341
Normal,1016.040018
Normal,945.8892066
Normal,935.9619726
Normal,935.5535319
Normal,918.2361488
Normal,906.939663
Normal,849.8128642
Normal,848.3517295
Normal,848.3267466
Normal,848.2988964
Normal,847.4911071
Normal,847.4221919
Normal,847.398216
Normal,847.3800369
Normal,847.276731
Normal,819.3230232
Normal,693.9057744
Normal,622.527461
Normal,591.9536464
Normal,568.0446687
Normal,567.6787453
Normal,550.3758761
Normal,541.9598697
Normal,520.0025628
Normal,496.1907692
Normal,495.493131
Normal,495.4436247
Normal,494.9970368
Normal,494.3156394
Normal,489.8798535
Normal,478.7354938
Normal,475.6760278
Normal,390.9987926
Outlier,387.5187152
Normal,384.2200548
Normal,383.2773818
Normal,383.1058463
Normal,382.9862213
Outlier,370.5465149
Outlier,369.1054448
Normal,360.1127572
Normal,356.38666
Normal,346.7792748
Normal,346.1416342
Normal,345.9952388
Normal,345.9677944
Normal,345.9373198
Normal,345.9183915
Normal,345.866854
Normal,345.8282422
Normal,345.8282422
Normal,345.8282422
Normal,345.813388
Normal,345.8132924
Normal,345.7850215
Normal,328.1660564
Normal,328.0873743
Normal,326.6780949
Normal,326.6645623
Normal,326.6492243
Normal,326.6271392
Normal,326.497305
Normal,326.4469182
Normal,326.3847868
Normal,326.343385
Normal,326.2982685
Normal,326.2834783
Normal,326.2239372
Normal,326.1458459
Outlier,323.2414741
Normal,318.3914357
Normal,317.059472
Normal,312.848979
Normal,312.4410321
Normal,301.6656684
Normal,294.8704504
Normal,294.8295577
Normal,294.6672985
Normal,294.4235989
Normal,294.2725652
Normal,289.1838888
Normal,289.1089763
Normal,286.6303542
Normal,285.5779617
Normal,284.093562
Normal,283.9016413
Normal,283.8668098
Normal,283.8645834
Normal,283.7407831
Normal,269.9644116
Normal,269.0534275
Normal,268.9347611
Normal,268.8131908
Normal,268.7776271
Normal,268.6779784
Normal,268.651273
Normal,268.6123047
Normal,268.5609098
Normal,264.409463
Normal,263.1053951
Normal,263.0959794
Normal,261.9521599
Normal,261.878593
Normal,261.8716731
Normal,261.8132775
Normal,261.744143
Normal,261.6706142
Normal,261.5358485
Normal,261.5001351
Normal,258.5204397
Normal,256.8376199
Normal,256.5318501
Normal,256.5083198
Normal,256.4766792
Outlier,236.5656878
Outlier,235.8479959
Outlier,235.7623176
Outlier,235.7447706
Outlier,235.5467944
Outlier,235.4930343
Outlier,235.3744224
Normal,235.1998616
Outlier,235.1579593
Outlier,235.1013179
Outlier,235.0591486
Outlier,234.9771622
Outlier,234.9693642
Outlier,234.964991
Outlier,234.9329432
Outlier,234.8727016
Outlier,234.8146423
Normal,234.7679273
Outlier,234.7230037
Outlier,234.6939667
Outlier,234.6639648
Outlier,234.6254846
Outlier,234.5987011
Outlier,234.5401622
Outlier,234.5188543
Outlier,234.4880576
Outlier,234.459602
Outlier,234.2968389
Outlier,234.1791232
Outlier,234.1660476
Outlier,234.1655156
Outlier,234.1533356
Outlier,233.9787907
Outlier,233.8839212
Outlier,233.883826
Outlier,233.8185466
Outlier,233.7418572
Outlier,233.6310062
Outlier,233.5754819
Outlier,233.5726658
Outlier,233.5456569
Outlier,233.5432157
Outlier,233.5009224
Outlier,233.4672952
Outlier,233.4179806
Outlier,233.4014779
Outlier,233.3418899
Outlier,233.0823748
Outlier,232.8666696
Outlier,232.8572454
Outlier,232.8290755
Outlier,232.7801921
Outlier,232.7685849
Outlier,232.7506986
Outlier,232.6744491
Outlier,232.652542
Outlier,232.621899
Outlier,232.346686
Outlier,232.331344
Outlier,232.2803958
Outlier,232.1994903
Outlier,232.0413976
Outlier,231.6350734
Outlier,231.5901334
Outlier,231.4587698
Outlier,231.3612235
Outlier,231.073913
Outlier,231.0170592
Outlier,230.9944531
Outlier,230.8873443
Outlier,230.7809386
Outlier,230.6694771
Outlier,230.3518197
Outlier,229.9372059
Outlier,229.8091266
Outlier,229.7257753
Outlier,229.5515582
Outlier,229.3922574
Outlier,229.227867
Outlier,229.1973513
Outlier,229.1929703
Outlier,228.6380308
Outlier,228.6369709
Outlier,228.3307554
Outlier,226.4342632
Normal,224.4187928
Normal,224.2167862
Normal,223.8109626
Outlier,223.4528314
Outlier,223.2770789
Outlier,223.001119
Outlier,221.758036
Outlier,217.2142267
Normal,216.1636356
Normal,191.2258078
Normal,190.7895257
Normal,189.2261811
Normal,188.2346599
Normal,188.2269528
Normal,188.1409076
Normal,188.0675447
Normal,188.0388993
Normal,187.9161638
Normal,187.2333209
Normal,179.901077
Normal,179.3713479
Normal,179.273461
Normal,178.8175274
Normal,178.4803264
Normal,160.0810945
Normal,155.9252207
Normal,150.5483273
Normal,147.0605338
Normal,146.8137296
Normal,145.9048696
Normal,145.0704081
Normal,144.1413159
Normal,143.8346008
Normal,143.6349614
Normal,143.5757621
Normal,143.5068196
Normal,143.1260156
Normal,142.9793691
Normal,142.9554258
Normal,142.9490149
Normal,142.9264977
Normal,142.8193658
Normal,142.7993792
Normal,142.7709631
Normal,142.7305236
Normal,142.7173988
Normal,142.6519321
Normal,142.637261
Normal,142.6146802
Normal,142.5343153
Normal,142.5245941
Normal,142.3979945
Normal,141.4744683
Normal,139.852981
Normal,139.6610723
Normal,139.4920568
Normal,139.42998
Normal,139.3563954
Normal,139.040833
Normal,138.2647574
Normal,137.5759359
Normal,137.4631099
Normal,137.4352281
Normal,137.3525535
Normal,137.3012816
Normal,137.2646222
Normal,137.2548014
Normal,137.2294603
Normal,137.0924576
Normal,137.0534537
Normal,137.0286881
Normal,137.0130282
Normal,136.968354
Normal,127.9703055
Normal,127.2567991
Normal,127.1120966
Normal,127.0004846
Normal,126.9435844
Normal,126.8403431
Normal,126.7104743
Normal,124.0582785
Normal,122.506785
Normal,121.8161928
Normal,121.6133799
Normal,121.5000713
Normal,119.5790894
Normal,119.4538223
Normal,118.1727042
Normal,118.1590988
Normal,117.7089322
Normal,116.5399557
Normal,115.9784299
Normal,115.7843451
Normal,115.3898836
Normal,113.8765563
Normal,113.6233714
Normal,113.5606134
Normal,113.5153082
Normal,111.9791773
Normal,111.7441793
Normal,110.8278068
Normal,109.7249643
Normal,109.7080647
Normal,109.3912655
Normal,108.8318416
Normal,108.3878605
Normal,108.3042562
Normal,108.2966618
Normal,108.2953774
Normal,108.1208662
Normal,108.0943476
Normal,108.0776294
Normal,107.9613002
Normal,107.9403822
Normal,107.919952
Normal,107.9077111
Normal,107.8011513
Normal,107.7668248
Normal,106.4681079
Normal,105.2712121
Normal,103.723059
Normal,103.4642161
Normal,101.6503822
Normal,100.5723963
Normal,100.3268845
Normal,99.33790622
Normal,99.13955974
Normal,99.06138986
Normal,98.98224062
Normal,98.92608945
Normal,98.8364891
Normal,98.71983225
Normal,98.70518544
Normal,98.67476754
Normal,98.30899921
Outlier,96.29099871
Normal,94.68358238
Normal,94.68358238
Normal,94.6715135
Normal,94.6599639
Normal,94.6599639
Normal,94.63842258
Normal,94.62843086
Normal,94.62843086
Normal,94.5966344
Normal,94.55925609
Normal,94.49467039
Normal,94.32168076
Normal,94.15813689
Normal,93.70296353
Normal,92.73094081
Normal,92.68961474
Normal,92.62392433
Normal,92.54044865
Normal,92.23312001
Normal,92.04607463
Normal,92.04445268
Normal,92.03518693
Normal,91.62501564
Normal,91.54261316
Normal,91.5242284
Normal,91.44107483
Normal,91.32145192
Normal,91.25186657
Normal,91.22992049
Normal,91.05704343
Normal,91.01959425
Normal,90.99702365
Normal,90.95429171
Normal,90.93683504
Normal,90.88612942
Normal,90.86937366
Normal,90.86191311
Normal,90.8382701
Normal,90.80254066
Normal,90.73842706
Normal,90.72709065
Normal,90.71061153
Normal,90.69240878
Normal,90.67240211
Normal,90.51013465
Normal,90.48680823
Normal,90.47934258
Normal,90.42954964
Normal,90.35050944
Normal,89.85564869
Normal,89.78827747
Normal,89.76685456
Normal,89.06317286
Normal,88.41841922
Normal,83.81487962
Normal,83.01017483
Normal,80.17285311
Normal,80.05907563
Normal,79.98850439
Normal,79.85042264
Normal,79.84197145
Normal,79.84197145
Normal,79.84197145
Normal,79.66621718
Normal,79.15957647
Normal,79.15591834
