Normal,35642.049539550426
Normal,33039.35755865095
Outlier,31593.381407524637
Outlier,31514.993756676446
Outlier,31514.46957674234
Outlier,31514.458300583752
Outlier,31513.390830578646
Outlier,31511.01510675208
Outlier,31507.78015427436
Normal,31504.73560318292
Outlier,31341.84741360654
Normal,31324.30463216593
Normal,31318.14111850153
Normal,31317.399113763036
Normal,30946.640985482045
Outlier,19828.1387516853
Outlier,19827.88884796602
Outlier,19825.53838075101
Outlier,19824.512658271775
Outlier,19823.820444377816
Outlier,19823.316693444216
Outlier,19751.72486254841
Outlier,19751.72486254841
Normal,19592.662252508988
Outlier,19552.499481047147
Normal,19502.167647522863
Normal,19501.181812892224
Normal,19491.027208605577
Normal,15599.86916228151
Outlier,14435.533549419088
Outlier,14428.879084370696
Normal,14074.912037775764
Normal,14067.888323592575
Normal,14067.009153276296
Normal,14043.29679255608
Outlier,13620.385454345364
Outlier,13620.011604644133
Outlier,13618.732721749962
Normal,12640.45278811601
Normal,11509.287148753916
Normal,9998.126295772992
Normal,9625.87163814954
Normal,8764.844402839022
Outlier,8506.85200065445
Normal,7554.794123218679
Normal,7423.407759490263
Normal,6858.547571474788
Normal,6773.027160485581
Normal,6674.340126165494
Normal,6635.28980941014
Normal,6607.860238943911
Normal,6600.975811334574
Normal,6095.287129284043
Normal,5862.980120335305
Normal,5384.789814163341
Normal,5243.093282849375
Normal,5226.520444028625
Normal,5213.512340080699
Normal,5211.629091417482
Normal,5210.09725917445
Normal,5209.650127189823
Normal,5209.4463265024315
Normal,5209.431617679147
Normal,5208.983541408903
Normal,5021.805203755983
Normal,4949.055034929697
Normal,4604.130182249275
Normal,4602.793855228556
Normal,3618.1674127792576
Normal,3431.3715969120894
Normal,3430.423838003793
Normal,3430.3021556767926
Normal,3430.072360511236
Normal,3429.7305468425475
Normal,3429.5999387274933
Normal,3429.5431359581053
Normal,3429.531251397464
Normal,3429.321053970314
Normal,3429.2830729805137
Normal,3429.1613604688027
Normal,3429.1385780342025
Normal,3428.9881352667508
Normal,3428.981632641975
Normal,3328.3272252809184
Normal,3133.941850321833
Normal,3027.2120941613466
Normal,3027.06242437951
