Normal,9479.590048976514
Outlier,6707.6923550193405
Outlier,6651.829048286809
Outlier,6590.595382097499
Outlier,6587.41004533141
Normal,6413.745065361234
Outlier,6408.2594544029025
Normal,5271.28573329634
Normal,5216.502634867594
Outlier,4292.819971866435
Outlier,4290.359906102173
Normal,3991.85561338751
Normal,3871.310319672739
Normal,3071.925344565384
Normal,3008.304504848332
Normal,3006.38795631035
Normal,2960.5230306491903
Normal,2904.5718016532874
Normal,2899.410691391049
Normal,2896.495702370861
Normal,2886.3190104817295
Normal,2884.723254675402
Normal,2884.685799352783
Normal,2873.125295046828
Normal,2872.6866847665424
Normal,2562.7834792457343
Normal,2403.884673558795
Normal,2203.264675560182
Normal,2051.143890261692
Normal,2029.6168601212967
Normal,2028.7311637933062
Normal,1991.1787271840049
Normal,1966.682498900589
Normal,1842.8040536458793
Normal,1839.6356091856105
Normal,1839.5814342317444
Normal,1839.5210414982103
Normal,1837.7693647877622
Normal,1837.6199234526466
Normal,1837.5679320079907
Normal,1837.5285110536533
Normal,1837.3044939516749
Normal,1776.6873768324476
Normal,1504.722307391783
Normal,1349.9397067753034
Normal,1283.6409344618205
Normal,1231.7947424420345
Normal,1231.001244106954
Normal,1193.4802805840663
Normal,1175.2303206377183
Normal,1127.6162918446535
Normal,1075.9808416123724
Normal,1074.4680256898318
Normal,1074.3606722007262
Normal,1073.3922543160206
Normal,1071.9146560753816
Normal,1062.2957334101084
Normal,1038.1293880419635
Normal,1031.4949904592759
Normal,847.8739148693221
Outlier,840.3274290250793
Normal,833.1743427331312
Normal,831.1301729347597
Normal,830.7582012649582
Normal,830.4987967610668
Outlier,803.5235150737135
Outlier,800.3985800657047
Normal,780.8980972702666
Normal,772.818121893808
Normal,751.984678262821
Normal,750.6019661724331
Normal,750.2845102044648
Normal,750.2249975505292
Normal,750.1589139775733
Normal,750.117868193598
Normal,750.0061101630799
Normal,749.9223811928823
Normal,749.9223811928823
Normal,749.9223811928823
Normal,749.8901700497936
Normal,749.8899627221854
Normal,749.82865788458
Normal,711.6222459019809
Normal,711.4516252498561
Normal,708.3956280030288
Normal,708.3662826720265
Normal,708.3330224232122
Normal,708.2851314540658
Normal,708.0035881856038
Normal,707.8943253992547
Normal,707.759594562478
Normal,707.6698153417256
Normal,707.5719811169129
Normal,707.5399089383936
Normal,707.4107949297231
Normal,707.2414554503466
Outlier,700.9433769271982
Normal,690.4261550705014
Normal,687.5378155344279
Normal,678.4074364794051
Normal,677.5228109366617
Normal,654.1566267888884
Normal,639.4213175636978
Normal,639.3326424070456
Normal,638.98078623523
Normal,638.4523279876248
Normal,638.1248141952783
Normal,627.0901099718249
Normal,626.9276636633949
Normal,621.5528157515964
Normal,619.2707214511647
Normal,616.0518269965123
Normal,615.6356505354124
Normal,615.5601189645859
Normal,615.5552910385686
Normal,615.286832310012
Normal,585.4130161394314
